UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Amir Aziz,@az_amirdin,2020-11-22T15:45:10.000Z,"Amir Aziz
@az_amirdin
·
Nov 22, 2020","See you in 2021 motoGP
Makin banyak hal menarik kayaknya, semoga covid cepet ilang, mandalika cepet selesai dan moga aja bisa nonton langsung aamiin",,,,,[],https://twitter.com/az_amirdin/status/1330537815453687808
rivo maizalmi,@MaizalmiRivo,2020-11-22T14:51:21.000Z,"rivo maizalmi
@MaizalmiRivo
·
Nov 22, 2020","Dan buat aki rossi semoga greget next year sama petronas,dan rider2 lain yg pindah tim..semoga 2021 sirkuit mandalika jadi dan indonesia bisa jadi tua rumah motogp hhiy",,,,,[],https://twitter.com/MaizalmiRivo/status/1330524272909975554
𝓇𝑜𝓈𝑒,@riskaarhmn_,2020-11-22T13:27:32.000Z,"𝓇𝑜𝓈𝑒
@riskaarhmn_
·
Nov 22, 2020","Aduh gregetan bgt denger wawancara trans7 sama pihak sirkuit mandalika. Jujur jd penggemar msh pesimiiisss banget.

Target bln juni dipakai. Trus bentukannya msh aspal? Kita penonton duduk di tanah? Pitstop, bangunan pendukung, transportasi? Masih bentuk hutan
1",😭,1,,,[],https://twitter.com/riskaarhmn_/status/1330503182250889217
Fajar,@suttanmudo,2020-11-22T19:33:42.000Z,"Fajar
@suttanmudo
·
Nov 23, 2020","Terimakasih #VR46 
selamat jalan. 

Gue termasuk kaum yang kalau Rossi jatoh, langsung males nonton Moto GP hahaha

Pokoknya tahun depan harus nonton Rossi di sirkuit Mandalika sebelum doi bener-bener pensiun ",🔥,,,,[],https://twitter.com/suttanmudo/status/1330595329473794048
nlnzɹǝpuoz,@zonderzulu,2020-11-22T13:24:55.000Z,"nlnzɹǝpuoz
@zonderzulu
·
Nov 22, 2020",Ya Alloh mbulet banget ini jawaban panitia Mandalika #MotoGP2021,,,,,[],https://twitter.com/zonderzulu/status/1330502522973335557
Cari Alamat,@carialamat,2020-11-22T16:10:02.000Z,"Cari Alamat
@carialamat
·
Nov 22, 2020",#CariAlamat Alamat PD Mandalika Manunggal Jakarta https://carialamat.com/pd-mandalika-manunggal-jakarta-58374.html…,,,,,[],https://twitter.com/carialamat/status/1330544073623670784
قارينا,@mandalika_99,2020-11-22T10:22:05.000Z,"قارينا
@mandalika_99
·
Nov 22, 2020","pelukan yang salah
1",💎,1,,,[],https://twitter.com/mandalika_99/status/1330456510317686788
Vikry,@VikryPristian,2020-11-22T14:49:18.000Z,"Vikry
@VikryPristian
·
Nov 22, 2020","See you 
@MotoGP
 2021. Sirkuit Mandalika udah siap belom neh? ",,,,,[],https://twitter.com/VikryPristian/status/1330523759954989057
Tukangkuli_Jokowilover,@garuda080,2020-11-22T13:15:20.000Z,"Tukangkuli_Jokowilover
@garuda080
·
Nov 22, 2020","KSPN super prioritas yang disebut Danau Toba di Sumut
Candi Borobudur di Magelang, JaTeng
Mandalika di Lombok NTB
Labuan Bajo di NTT
Likupang-Manado-Bitung di Sulawesi Utara
akan rampung 2021
saya percaya 
@jokowi
kerjha.com
Menengok Progres Penataan Lima Bali Baru - Kerja Hasil
Kerjha ― Menteri Pekerjaan Umum dan Perumahan Rakyat (PUPR) Basuki Hadimuljono optimistis dukungan infrastruktur pada lima Kawasan Strategis Pariwisata Nasional (KSPN) super prioritas akan rampung...
1
3",,,1,3,['https://pbs.twimg.com/card_img/1462206234501599234/YXKGq6u2?format=jpg&name=small'],https://twitter.com/garuda080/status/1330500109671415809
wongpinter2019,@wongpinter2019,2020-11-22T01:23:53.000Z,"wongpinter2019
@wongpinter2019
·
Nov 22, 2020","Tim yang mengurusi Sirkuit Mandalika ini diminta KURANGI retorika tanpa hasil. 
@ITDC_id
@KEMENPORA_RI
 @MandalikaPrix
 @kemenkomarves
 @jokowi
FOKUS pada penyelesaian sirkuit yg sudah dimulai lebih dari 1 tahun lalu. Meski harus terlaksana di tahun 2022.
sport.detik.com
'2 jika' dari Dorna agar MotoGP Indonesia Masuk Kalender 2021
MotoGP Indonesia di Mandalika ditegaskan punya 'dua jika' agar bisa masuk ke kalender balapan MotoGP 2021. Begitu kata Dorna.",,,,,['https://pbs.twimg.com/card_img/1460726267041353730/mDGHUf_p?format=jpg&name=small'],https://twitter.com/wongpinter2019/status/1330321069710974976
indrie,@Silveryyou,2020-11-22T13:36:33.000Z,"indrie
@Silveryyou
·
Nov 22, 2020","Replying to 
@seulflavor
Iyaa sirkuit mandalika katanya",,,,,[],https://twitter.com/Silveryyou/status/1330505449209176064
vvahyv adjie,@janganmangvt,2020-11-22T15:09:51.000Z,"vvahyv adjie
@janganmangvt
·
Nov 22, 2020","Replying to 
@masbhima
 and 
@Stakof
Konon sirkuit Mandalika juga
1",,,,1,[],https://twitter.com/janganmangvt/status/1330528931221438464
Jane Fair,@janefair03,2020-11-22T15:42:54.000Z,"Jane Fair
@janefair03
·
Nov 22, 2020","Replying to 
@arelzaKR
Mendingan ini udah teruji ketimbang mandalika yes... 
1",🎨 🖌 👀,1,,,[],https://twitter.com/janefair03/status/1330537248878628868
icha,@202brosfamily,2020-11-22T13:27:04.000Z,"icha
@202brosfamily
·
Nov 22, 2020","@mayasetiaputri
 hmm dibahas nih mandalika race wkwk
1",🌸,1,,,[],https://twitter.com/202brosfamily/status/1330503063321403394
Agustinus Galih,@agustinusgalih_,2020-11-22T16:50:24.000Z,"Agustinus Galih
@agustinusgalih_
·
Nov 22, 2020","Replying to 
@christo_ristian
Ga masalah dia lanjut di tim mana too, asalkan doi masih bisa ikut balap di Mandalika",,,,,[],https://twitter.com/agustinusgalih_/status/1330554235335831553
Suhartiman,@Suhartiman08,2020-11-22T14:52:44.000Z,"Suhartiman
@Suhartiman08
·
Nov 22, 2020","Sampai jumpa di Sepang Racing Team 
@ValeYellow46
 dan sampai jumpa di Mandalika, Indonesia tahun depan. #PortugueseGP
1",,1,,,[],https://twitter.com/Suhartiman08/status/1330524623017046023
Aa,@dikairzandi,2020-11-22T14:58:23.000Z,"Aa
@dikairzandi
·
Nov 22, 2020","Replying to 
@MotoGP
Jadi balap di Mandalika gak, min?",,,,,[],https://twitter.com/dikairzandi/status/1330526042428149761
Sunflower,@mentarikembang,2020-11-22T13:47:03.000Z,"Sunflower
@mentarikembang
·
Nov 22, 2020","Replying to 
@kresnaabi_
Ini habis dengerin bos sirkuit mandalika di interview tim moto gp trans 7 apa gimane nih 
1",🌻 🙈,1,,,[],https://twitter.com/mentarikembang/status/1330508090521907210
icep dadan ramdani,@Dr_Icep,2020-11-22T15:00:09.000Z,"icep dadan ramdani
@Dr_Icep
·
Nov 22, 2020","Replying to 
@alsidiq25
Nu gaduh proyek mandalika 
1",,1,,,[],https://twitter.com/Dr_Icep/status/1330526488886652931
ᮘᮙ᮪ᮘᮀ ᮄᮛᮝᮔ᮪,@tigasatutigaaa,2020-11-22T08:40:07.000Z,"ᮘᮙ᮪ᮘᮀ ᮄᮛᮝᮔ᮪
@tigasatutigaaa
·
Nov 22, 2020","Replying to 
@potatouwwu
Di daerahku ada yg nyebut mandalika sama nangkasabrang ",😅,,,,[],https://twitter.com/tigasatutigaaa/status/1330430850589024256
Hima,@potatouwwu,2020-11-22T08:28:36.000Z,"Hima
@potatouwwu
·
Nov 22, 2020","Replying to 
@tigasatutigaaa
eh mandalika beneran emg ada?
1",,1,,,[],https://twitter.com/potatouwwu/status/1330427953608495105
Nugroho Adinegoro,@kangnugo85,2020-11-22T13:27:01.000Z,"Nugroho Adinegoro
@kangnugo85
·
Nov 22, 2020","Jadikeun iyeu mah euy Mandalika kita tahun depan 
@FeryPanjaitann
 @mfachrip_
 @CreamyLater
1",,1,,,[],https://twitter.com/kangnugo85/status/1330503050847346688
InfoSeriyes,@InfoSeriyes,2020-11-22T12:40:19.000Z,"InfoSeriyes
@InfoSeriyes
·
Nov 22, 2020","Lima Bali baru Indonesia yaitu Danau Toba di Sumatera Utara; Candi Borobudur di Magelang, Jawa Tengah; Mandalika di Lombok, Nusa Tenggara Barat; Labuan Bajo di Nusa Tenggara Timur; serta Likupang di Sulawesi Utara. 
@jokowi
kerjha.com
Lima KSPN Super Prioritas: Menata Danau Toba Jadi Kian Berkelas (1) - Kerja Hasil
Kerjha ― Biar keindahan dan pesona Indonesia tak hanya identik dengan Pulau Dewata Bali, pemerintah mencanangkan lima Kawasan Strategis Pariwisata Nasional (KSPN) baru. Kondang dengan sebutan Lima...
1",,1,,,['https://pbs.twimg.com/card_img/1462206162896449540/USm11oTf?format=jpg&name=small'],https://twitter.com/InfoSeriyes/status/1330491300110610435
قارينا,@mandalika_99,2020-11-22T03:20:38.000Z,"قارينا
@mandalika_99
·
Nov 22, 2020","Replying to 
@njaqillahn
HAHAHAHA EH TAKDE SAPELAH ISY ! aku bayang je",💎,,,,[],https://twitter.com/mandalika_99/status/1330350450399465480
Pendukung NKRI,@PendukungN,2020-11-22T08:21:12.000Z,"Pendukung NKRI
@PendukungN
·
Nov 22, 2020","KSPN super prioritas yg disebut dng  5 Bali Baru itu,  Danau Toba di SumUt; Borobudur di Magelang, JaTeng; Candi Borobudur di Magelang, JaTeng; Mandalika di Lombok, NTB; Labuan Bajo di NTT serta Likupang-Manado-Bitung di SulUt. #IndonesiaMaju  
@jokowi
kerjha.com
Menengok Progres Penataan Lima Bali Baru - Kerja Hasil
Kerjha ― Menteri Pekerjaan Umum dan Perumahan Rakyat (PUPR) Basuki Hadimuljono optimistis dukungan infrastruktur pada lima Kawasan Strategis Pariwisata Nasional (KSPN) super prioritas akan rampung...",,,,,['https://pbs.twimg.com/card_img/1462206234501599234/YXKGq6u2?format=jpg&name=small'],https://twitter.com/PendukungN/status/1330426089664094208
Areku-san,@alekleak,2020-11-22T14:59:30.000Z,"Areku-san
@alekleak
·
Nov 22, 2020","Thank you 
@MotoGP
 sudah menemani akhir pekanku tahun ini setelah beberapa tahun belakangan ketinggalan banyak race.

Semoga tahun depan bisa liputan lah sekaligus nonton gratis MotoGP, bisa Mandalika, Sepang, atau Buriram  amiiin.
1",🙏,1,,,[],https://twitter.com/alekleak/status/1330526323807195138
O̴ώℓ ✱⁵,@xOwlx7,2020-11-22T12:19:54.000Z,"O̴ώℓ ✱⁵
@xOwlx7
·
Nov 22, 2020","Replying to 
@SitLola
 @ValeYellow46
 and 
@MotoGP
Ia..
Smoga aja tahun depan Mandalika Sirkuit bisa masuk schedule motoGP 2021.. skrg statusx sbgai Sirkuit cadangan..
1",,1,,,[],https://twitter.com/xOwlx7/status/1330486161123405824
Rani soraya,@Ranisor,2020-11-23T07:47:39.000Z,"Rani soraya
@Ranisor
·
Nov 23, 2020","https://kerjha.com/lima-bali-baru-mandalika-surga-wisata-di-lombok-3/…
 Mandalika yang memiliki luas lebih dari 1.000 hektare memiliki hamparan  pantai berpasir putih yang  berpadu dengan jajaran bukit.
 Pembangunan Jalan Bandara Internasional Lombok–Kuta Mandalika dengan panjang 17 km dan lebar 25 meter,.
2
13
12",,2,13,12,['https://pbs.twimg.com/media/EnfhYP5VoAA7s6M?format=jpg&name=small'],https://twitter.com/Ranisor/status/1330780033875472385
Lintang,@lintang_ayoe,2020-11-23T12:48:22.000Z,"Lintang
@lintang_ayoe
·
Nov 23, 2020","Lima Bali Baru: Mandalika, Surga Wisata di Lombok (3)

Pemerintah turut menetapkan Mandalika, kawasan wisata di Lombok, Nusa Tenggara Barat (NTB), dalam kategori super prioritas untuk dikembangkan
kerjha.com
Lima KSPN Super Prioritas: Mandalika, Surga Wisata di Lombok (3) - Kerja Hasil
Kerjha ― Pemerintah turut menetapkan Mandalika, kawasan wisata di Lombok, Nusa Tenggara Barat (NTB), dalam kategori super prioritas untuk dikembangkan. Menawarkan wisata bahari dengan pesona pantai...
1
10",🌊 🌅 🌃 🌇,,1,10,[],https://twitter.com/lintang_ayoe/status/1330855712516313088
Yayat,@daffana,2020-11-23T12:50:34.000Z,"Yayat
@daffana
·
Nov 23, 2020","Entry list sementara tim Moto2 2021 udh keluar... gw nyari Mandalika Racing Team Indonesia nggak ada .. maybe statusnya reserve team.. tim yg bebas mau balapan kapan aja *eehhhh*
5
2
12",,5,2,12,"['https://pbs.twimg.com/media/EngmtUdVkAMHx72?format=jpg&name=360x360', 'https://pbs.twimg.com/media/EngmtoQVkAIgUrV?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Engmt-JVoAATH--?format=jpg&name=360x360']",https://twitter.com/daffana/status/1330856264629305348
detikcom,@detikcom,2020-11-23T10:09:15.000Z,"detikcom
@detikcom
·
Nov 23, 2020","MotoGP Indonesia cuma masuk daftar cadangan di kalender MotoGP 2021 untuk sementara. Pihak Mandalika Grand Prix Association (MGPA) diminta terbuka soal hal itu.
sport.detik.com
Soal Status MotoGP Indonesia, MGPA Diminta Terbuka
MotoGP Indonesia cuma masuk daftar cadangan di kalender MotoGP 2021 untuk sementara. Pihak Mandalika Grand Prix Association (MGPA) diminta terbuka soal hal itu.
4
8
32",,4,8,32,['https://pbs.twimg.com/card_img/1460726267041353730/mDGHUf_p?format=jpg&name=small'],https://twitter.com/detikcom/status/1330815668766314502
Scherazade Mulia Saraswati,@ScherazadeMS,2020-11-23T12:21:17.000Z,"Scherazade Mulia Saraswati
@ScherazadeMS
·
Nov 23, 2020","Beralih ke kelas #Moto2.

Mandalika Racing Team Indonesia (MRTI) tidak masuk dalam Provisional Entry List.
7
4
4",,7,4,4,['https://pbs.twimg.com/media/EngfzCOUwAAKxM9?format=png&name=small'],https://twitter.com/ScherazadeMS/status/1330848895006502912
Reza Ardiantori,@rezaardiantori,2020-11-23T18:50:33.000Z,"Reza Ardiantori
@rezaardiantori
·
Nov 24, 2020","Ternyata Sirkuit MotoGP Mandalika sudah di Aspal.
youtube.com
Update Terbaru Progres Pembangunan Sirkuit MotoGP Mandalika | Kejar...
Penyedia informasi terupdate Sirkuit Internasional MotoGP Mandalika yang ada di pulau Lombok Indonesia dengan mengulas progres pembangunan pendukungnya. Sepe...",,,,,['https://pbs.twimg.com/card_img/1461729228672548865/IT7xsc54?format=jpg&name=240x240'],https://twitter.com/rezaardiantori/status/1330946857569112064
kumparan,@kumparan,2020-11-23T22:48:33.000Z,"kumparan
@kumparan
·
Nov 24, 2020","Ada dua kegiatan yang dilakukan Menpora di NTB. Salah satunya meninjau pembangunan Sirkuit Mandalika.#kumparanSPORT
kumparan.com
Menpora Bertolak ke NTB, Tinjau Pembangunan Sirkuit MotoGP Mandalika
Ada dua kegiatan yang dilakukan Menpora di NTB. Salah satunya meninjau pembangunan Sirkuit Mandalika.#kumparanSPORT
4",,,,4,[],https://twitter.com/kumparan/status/1331006751928270848
Baciro',@ivankw_,2020-11-23T15:26:47.000Z,"Baciro'
@ivankw_
·
Nov 23, 2020","Kalau sirkuit mandalika udah jadi untuk moto gp, apakah dia tetap menjadi kedelai hitam pilihan?
1",,1,,,[],https://twitter.com/ivankw_/status/1330895577089937409
Adi Saputra,@arksaputra,2020-11-23T11:54:57.000Z,"Adi Saputra
@arksaputra
·
Nov 23, 2020",Aneh banget livery Mandalika Racing Team,,,,,[],https://twitter.com/arksaputra/status/1330842269444829186
Spartan Pariwisata,@SpartanWisata,2020-11-23T16:42:22.000Z,"Spartan Pariwisata
@SpartanWisata
·
Nov 23, 2020","Dukung MotoGP Mandalika, Landas Pacu Bandara Lombok Praya Diperpanjang
kerjha.com
Dukung MotoGP Mandalika, Landas Pacu Bandara Lombok Praya Diperpanjang - Kerja Hasil
Kerjha ― Mendukung pengembangan pariwisata kawasan Mandalika sekaligus penyelenggaraan MotoGP 2021, PT Angkasa Pura I (Persero) melakukan perpanjangan dan pengerasan landas pacu (runway) Bandara...
1",,1,,,[],https://twitter.com/SpartanWisata/status/1330914599936266247
BolaBanget Indonesia,@bb_id_official,2020-11-23T04:39:09.000Z,"BolaBanget Indonesia
@bb_id_official
·
Nov 23, 2020",Detail Sirkuit Mandalika untuk MotoGP Indonesia: Kapasitas hingga Fasilitas https://kumparan.com/kumparansport/detail-sirkuit-mandalika-untuk-motogp-indonesia-kapasitas-hingga-fasilitas-1udyDoSp0XZ… baca juga berita lainnya di https://bolabanget.id,,,,,['https://pbs.twimg.com/media/Ene2OU3WMAACDGC?format=jpg&name=small'],https://twitter.com/bb_id_official/status/1330732598566531074
Agus Harianto,@ahpictures1,2020-11-23T02:53:30.000Z,"Agus Harianto
@ahpictures1
·
Nov 23, 2020","Penyelewengan Proyek ""BYPASS"" Bandara Mandalika https://youtu.be/C4BMSxs9Np0 via 
@YouTube",,,,,['https://pbs.twimg.com/media/EneeDl5VoAIzctu?format=jpg&name=small'],https://twitter.com/ahpictures1/status/1330706010181234688
Agus Harianto,@ahpictures1,2020-11-23T11:44:50.000Z,"Agus Harianto
@ahpictures1
·
Nov 23, 2020","Progress Mandalika Sirkuit Hari Ini Eksekusi Lahan Dan Lanjut Pengaspalan https://youtu.be/9AyfucUXBjI via 
@YouTube",,,,,['https://pbs.twimg.com/media/EngXqDsUcAAJfz9?format=jpg&name=small'],https://twitter.com/ahpictures1/status/1330839725301657601
LoperOnline.com,@LOincMedia,2020-11-23T12:24:06.000Z,"LoperOnline.com
@LOincMedia
·
Nov 23, 2020","Kabarnya MotoGP Batal Digelar Di Sirkuit Mandalika - #sirkuitMandalika #mandalika #MotoGP
loperonline.com
Kabarnya MotoGP Batal Digelar Di Sirkuit Mandalika
Tahun 2021 Indonesia berencana menjadi tuan rumah bagi penyelenggaraan MotoGP. Hal tersebut dibuktikan dengan dibangunnya sebuah sirkuit Internasional di kawasan Mandalika, Lombok. Namun, hingga saat...
1",,,,1,['https://pbs.twimg.com/card_img/1459841069613412355/9EFBJgDy?format=jpg&name=small'],https://twitter.com/LOincMedia/status/1330849606779817984
Panjiseta,@Panjiseta1,2020-11-23T14:31:11.000Z,"Panjiseta
@Panjiseta1
·
Nov 23, 2020","Pemerintah turut menetapkan Mandalika, kawasan wisata di Lombok, NTB. dalam kategori super prioritas untuk dikembangkan. Menawarkan wisata bahari dengan pesona pantai dan bawah laut yang memukau, Mandalika masuk dalam jajaran kawasan wisata Lima Bali Baru.
kerjha.com
Lima KSPN Super Prioritas: Mandalika, Surga Wisata di Lombok (3) - Kerja Hasil
Kerjha ― Pemerintah turut menetapkan Mandalika, kawasan wisata di Lombok, Nusa Tenggara Barat (NTB), dalam kategori super prioritas untuk dikembangkan. Menawarkan wisata bahari dengan pesona pantai...
1",,,,1,['https://pbs.twimg.com/card_img/1458704781514473475/MwJu3i2I?format=jpg&name=small'],https://twitter.com/Panjiseta1/status/1330881586162614272
Spartan Pariwisata,@SpartanWisata,2020-11-23T16:42:24.000Z,"Spartan Pariwisata
@SpartanWisata
·
Nov 23, 2020","“Angkasa Pura I sangat mendukung pengembangan Kawasan Ekonomi Khusus Mandalika yang menjadi lokasi penyelenggaraan MotoGP 2021
1",,1,,,[],https://twitter.com/SpartanWisata/status/1330914607817363474
oɹoʇuɐʎıʍᗡ,@jokoisnanto_id,2020-11-23T17:06:12.000Z,"oɹoʇuɐʎıʍᗡ
@jokoisnanto_id
·
Nov 24, 2020","Replying to 
@anto_winarno
GP Ansor gaada niatan buat ngikutin jejak Mandalika Racing Team gitu?
1
1",😄,1,,1,[],https://twitter.com/jokoisnanto_id/status/1330920597656719361
Nafisah Tanjung,@nafisahtanjung,2020-11-23T16:19:25.000Z,"Nafisah Tanjung
@nafisahtanjung
·
Nov 23, 2020","Bernuansa alam asli yang belum banyak terjamah, Mandalika yang memiliki luas lebih dari 1.000 hektare ini memiliki hamparan pesisir pantai berpasir putih yang  berpadu dengan jajaran bukit hijau nan permai.
kerjha.com
Lima KSPN Super Prioritas: Mandalika, Surga Wisata di Lombok (3) - Kerja Hasil
Kerjha ― Pemerintah turut menetapkan Mandalika, kawasan wisata di Lombok, Nusa Tenggara Barat (NTB), dalam kategori super prioritas untuk dikembangkan. Menawarkan wisata bahari dengan pesona pantai...
2",,,,2,[],https://twitter.com/nafisahtanjung/status/1330908823687634951
Amina Amina,@Ikhaamina,2020-11-23T17:01:37.000Z,"Amina Amina
@Ikhaamina
·
Nov 24, 2020","Selain itu juga dilakukan pembangunan Jalan Bandara Internasional Lombok–Kuta Mandalika dengan panjang 17 km dan lebar 25 meter, pembangunan Promendede, pengembangan kawasan gili, dan pengembangan Geopark Rinjani.
.
#IndonesiaMaju
1",,1,,,[],https://twitter.com/Ikhaamina/status/1330919443975716864
Amir Faesal #YNWA,@Amir_Faesal70,2020-11-23T01:52:43.000Z,"Amir Faesal #YNWA
@Amir_Faesal70
·
Nov 23, 2020","Replying to 
@Rosses1Black
Pindah ke mandalika siap sist? 
Bali NTB kan dekat 
1
2",😊,1,,2,[],https://twitter.com/Amir_Faesal70/status/1330690711902031872
ilham87root,@ilham87root,2020-11-23T06:01:56.000Z,"ilham87root
@ilham87root
·
Nov 23, 2020","Replying to 
@detikoto
alasan dia msh mau balapan ya karna pgn rasain sirkuit mandalika",,,,,[],https://twitter.com/ilham87root/status/1330753430399246337
Rani soraya,@Ranisor,2020-11-23T08:26:44.000Z,"Rani soraya
@Ranisor
·
Nov 23, 2020","https://kerjha.com/lima-bali-baru-mandalika-surga-wisata-di-lombok-3/…
Bernuansa alam asli yang belum banyak terjamah, Mandalika yang memiliki luas lebih dari 1.000 ha.
 Pembangunan Jalan Bandara Internasional Lombok–Kuta Mandalika dgg panjang 17 km lebar 25 m, pembangunan Promendede.
@jokowi
  gaspoll bangun infrastruktur
kerjha.com
Lima KSPN Super Prioritas: Mandalika, Surga Wisata di Lombok (3) - Kerja Hasil
Kerjha ― Pemerintah turut menetapkan Mandalika, kawasan wisata di Lombok, Nusa Tenggara Barat (NTB), dalam kategori super prioritas untuk dikembangkan. Menawarkan wisata bahari dengan pesona pantai...
1",,,,1,['https://pbs.twimg.com/card_img/1458704781514473475/MwJu3i2I?format=jpg&name=small'],https://twitter.com/Ranisor/status/1330789871531692032
ANGGARA MU,@AANGMANCHUNIAN,2020-11-23T15:43:36.000Z,"ANGGARA MU
@AANGMANCHUNIAN
·
Nov 23, 2020","Replying to 
@TRANS7
1 Progres pembangunan cirkuit mandalika MotoGP 2021. Mari di cek di sini https://youtu.be/S21zv_EzBdU",,,,,[],https://twitter.com/AANGMANCHUNIAN/status/1330899809348173825
